NU_INSCRICAO,Q002,TP_ANO_CONCLUIU,Q006,NU_NOTA_LC,TP_LINGUA,Q024,Q001,ATEND_ESPE1,CO_UF_RESIDENCIA,NU_NOTA_CH,NU_NOTA_CN,ATEND_ESPE2,NU_NOTA_MT,IN_TREINEIRO,NU_IDADE,TP_COR_RACA_A,TP_COR_RACA_B,TP_COR_RACA_C,TP_COR_RACA_D,TP_COR_RACA_E,TP_NACIONALIDADE_A,TP_NACIONALIDADE_B,TP_NACIONALIDADE_C,TP_NACIONALIDADE_D,TP_ESCOLA_B,TP_ESCOLA_C,TP_ESCOLA_D,TP_ST_CONCLUSAO_A,TP_ST_CONCLUSAO_B,TP_ST_CONCLUSAO_C,TP_ST_CONCLUSAO_D,Q026_A,Q026_B,Q026_C,Q027_A,Q027_B,Q027_C,Q027_D,Q027_E,Q027_F,Q027_G,Q027_H,Q027_I,Q027_J,Q027_K,Q027_L,Q027_M,Q027_N,Q047_A,Q047_B,Q047_C,Q047_D,Q047_E,TP_SEXO_F,TP_SEXO_M,Q025_A,Q025_B
299d9d42c6d0426ed5a0852783d6f2bcc09f5d0d,2,8,0,421.5,1,1,2,0,41,472.3,427.9,0,362.9,0,27,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
21ac6c25f477f98920df989d77b5005b5ebfc3e6,2,4,2,0.0,1,0,0,0,52,0.0,0.0,0,0.0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4de595261ddcaf34e59f98875487e2651fec7adc,3,2,1,0.0,1,0,3,0,26,0.0,0.0,0,0.0,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
d8d66f4733a7cf72a306280c2a04cba8865b11b3,5,3,2,520.6,0,0,5,0,13,541.0,565.0,0,574.2,0,20,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
038360561d0a6466dfa9ac56fce9fa0c0187501d,4,0,5,490.0,1,1,3,0,41,603.6,507.0,0,373.0,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
2506132e264a812110d4900362bbb5764e922da1,6,4,7,548.2,1,2,4,0,33,644.4,602.2,0,497.9,0,21,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
b7609372b00ed69b1fb8be62a56ff29c33a66c5f,6,0,1,613.9,0,1,5,0,33,648.9,582.1,0,541.7,0,18,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
e8f93ab69237ff45f1d082c0a8f01ed528aaf9e9,3,0,6,492.4,0,1,5,0,35,498.8,453.5,0,437.6,0,18,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
5a46cf7301e26c518fc39bbb693a8a2804b6cb5c,0,1,2,474.7,0,0,0,0,35,0.0,0.0,0,550.9,0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
e44e17ad623a8fa5df2743874d85db3e9c4de27d,5,0,2,522.1,0,1,4,0,35,553.4,474.8,0,388.1,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0d656f9104b46967ea4f7e6d09574e2c46944631,2,0,2,581.7,0,1,3,0,23,544.4,478.7,0,546.8,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
701c2e11f08cb1fc8e8ba35d53a56e52c913bfaa,3,7,1,556.3,1,1,2,0,52,476.3,480.9,0,527.5,0,24,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
ad917602ebc8100c5e184f66cf6ec32949746873,2,5,2,0.0,0,0,3,0,50,0.0,0.0,0,0.0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
c55ea4686587206d96becf7fb7cb4fbdf3c4212c,1,0,1,465.7,1,0,1,0,23,552.9,536.3,0,372.4,0,26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
98351f9133b902854a40d55d8ca88dc36dcb9ebb,3,0,2,0.0,0,1,4,0,43,0.0,0.0,0,0.0,0,23,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
f96875e35701842d6670145c2ba18597882e4163,4,2,5,520.7,0,0,2,0,33,531.0,520.9,0,523.1,0,33,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
d7e59d5fd8acc919bdae907a17263ce65452d085,2,0,4,538.1,0,1,3,0,23,559.9,446.2,0,362.1,1,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
7baed6d7b36e42a9d66f8d9a38656c54b04b3664,5,0,8,606.4,0,0,4,0,43,636.5,615.4,0,634.5,0,17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1b3ee0bb08a848a087da0bb81e768449a9843bab,3,1,1,496.4,0,0,3,0,31,575.0,501.0,0,427.5,0,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
e4203d97814e7bfb15444acdf7d780d38744d302,0,4,6,506.7,1,0,0,0,25,454.2,498.4,0,347.3,0,24,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
e7d735e2b31faa9c3cabfac4b9767f32db6fa46a,4,0,6,518.8,1,1,5,0,31,452.7,499.3,0,536.0,1,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1288eb846170cf474db175bf7ad59bd6b8bdfc3a,4,7,5,574.6,1,1,2,0,43,626.7,477.8,0,638.7,0,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
dbb456e7bdd93989eddf51c24ddcdec374f46f27,2,4,1,0.0,1,0,2,0,31,0.0,0.0,0,0.0,0,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
a9c4d7275723aab3350f231a39e8b39ae0db0d75,2,0,3,618.3,1,0,2,0,33,593.6,528.9,0,675.9,0,18,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
add584723d71a0204c6b5653b596651e2f3e5f49,4,0,1,437.6,1,0,3,0,28,440.0,409.1,0,363.1,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
ef95129b1af255aec6cc1625cbb89d7d9c2d2049,4,0,4,563.7,1,1,5,0,35,570.6,399.3,0,557.6,0,16,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
8749c44ab73feb4dec943e35ab81fb1d60abd933,6,0,2,428.5,0,0,5,0,28,562.7,450.6,0,492.0,1,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
ec14cd93dc7bc852a22831330913687bfadde142,2,0,1,604.2,1,1,2,0,24,619.8,514.2,0,494.6,0,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
091b6a0f72229c2d1ab1451622e9ed78ec5586ed,7,0,16,548.1,0,3,6,0,41,653.7,606.9,0,581.9,1,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
7e23b3489a7c1a533fb53690b9efa6ebb0088d77,1,8,2,560.0,1,1,1,0,25,464.7,458.3,0,392.6,0,32,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
22215eed85c674415037bf9f1745432d298bf3e1,5,0,1,463.2,1,0,6,0,12,548.8,494.2,0,614.7,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2f273884dec51b3fd49afbb5f62a8316572e132d,3,1,1,495.0,0,0,3,0,29,407.9,408.5,0,346.4,0,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
ec5437d4fe5fb179459783bec3ede01ee6d77661,5,0,0,0.0,1,1,5,0,29,0.0,0.0,0,0.0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
98fe85d234a1a42acd7d8ced9c65a513f85c5d18,2,0,2,452.4,1,1,1,0,41,515.7,396.6,0,398.9,0,39,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
e8d4d201b029dc95026661c80c1ab9d80970ab36,5,0,1,0.0,0,1,0,0,22,0.0,0.0,0,0.0,0,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
bfba1e49d00553fd9228c2a8344aaed26a7b480f,5,0,11,0.0,0,1,5,0,22,0.0,0.0,0,0.0,0,17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
595409c80bb3f68a571112e469a5bad0d8bb824b,2,4,1,501.8,1,1,2,0,23,508.9,431.8,0,446.1,0,23,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
c71f510444e6267d9e4b15350d6ee50752a32caf,5,1,4,584.2,1,1,5,0,35,449.6,405.8,0,395.6,0,18,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
d48f508aae20dfd32a5f2fff0cb57acad09fe654,5,8,2,613.8,0,0,2,0,52,625.0,517.9,0,404.9,0,26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
f6d30710c50308f8566d265d9897760e041e6c82,3,2,2,498.8,0,0,6,0,23,483.8,457.1,0,518.1,0,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
cdf1599a270bece726bfb9c744070d6a858c17ee,2,10,2,553.4,1,0,2,0,43,534.3,408.2,0,426.3,0,36,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
bbf637f7248beec71b38cd3b2668de93a33a993c,5,3,2,0.0,0,1,4,0,29,0.0,0.0,0,0.0,0,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
a8f03350b5c63bc2d99495b970f694fffd87e72a,0,0,1,532.3,1,0,0,0,23,513.0,370.9,0,484.4,1,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
3b37efb8c64329e1801254353926caf3097d3109,6,0,4,0.0,0,0,2,0,13,0.0,0.0,0,0.0,0,19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
508a7024a7e1382e647285b3bbe50c3564665e45,4,2,1,506.6,1,0,1,0,52,449.0,449.3,0,341.5,0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
348c2ccba8771bc957f4ef631e6ef8fe3f504dca,1,3,4,503.8,1,0,5,0,32,550.8,480.4,0,411.4,0,22,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
c19ed95ac698577f69603bee9e3843750fe9eeb8,3,3,1,577.4,0,1,5,0,17,572.7,522.9,0,576.6,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
393b09bc960f16222d2cb9c7380e6888b1240aca,6,2,2,623.6,0,1,6,0,31,623.2,613.0,0,659.1,0,20,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0ec76892c79c2b9c9cb2b2aa880e5c644e987fdc,4,1,7,584.0,1,1,3,0,43,576.5,455.7,0,491.3,0,18,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
695d8f295707939befa91204c698a323ce4e4eb8,5,0,3,553.7,0,1,3,0,52,579.7,593.3,0,464.3,0,19,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
d9fb6a11c0c8a22c25b919a1c8f0a5c2d6279a6f,4,6,4,0.0,0,1,4,0,35,0.0,0.0,0,0.0,0,23,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2cbaa4e4848fd0e6d3a46dfaa707f04b287ae1f1,5,0,1,428.4,1,1,5,0,24,449.7,399.3,0,380.8,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
3de4938df0b2912e139a9659b067795aa18c768e,5,0,3,575.6,0,1,0,0,33,544.7,439.0,0,567.7,0,19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
43535f81da51079cb9f0f12bd4380c3ea88a9cf7,5,7,9,531.2,0,1,4,0,13,618.5,564.3,0,685.1,0,26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
711f11df39967b409cd7de7251f2d1d9a01a3867,4,0,5,507.9,1,1,4,0,41,474.4,467.9,0,546.1,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9f64a9b1c23bf59d52b1363d4f1eb22d07d4616b,7,0,4,517.1,1,1,3,0,35,591.8,543.8,0,574.7,1,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
702bc4df56556adae3334d928de1a0fd386fae3c,2,0,1,525.3,0,0,0,0,23,449.6,407.6,0,383.0,0,19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
a2a6a28ef47efa3756ff746775c11fd0ad96bba6,4,1,2,0.0,1,0,4,0,26,0.0,0.0,0,0.0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
cc16a3e52f92e64a6de029659b662c4d52a2f216,3,3,1,461.5,1,1,1,0,24,477.7,466.3,0,400.5,0,20,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
cac0a4827f9dbdabf81fa35d4d211111e7b8ed5d,2,7,2,0.0,1,1,1,0,53,0.0,0.0,0,0.0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
128be6d8db78c90f1033d375d8ec8994cf83f376,0,3,2,0.0,1,0,0,0,23,0.0,0.0,0,0.0,0,39,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
16f5d445d3bcb3aef567fe4f3ca9f06e39380006,5,0,3,526.1,0,1,2,0,35,541.5,541.0,0,481.1,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
e3fb9b78c8ba1ca37d2b8b691f55044082a5f3f7,5,2,2,564.3,1,0,4,0,51,569.2,451.4,0,481.3,0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2935192bf4e8afd9c38d4d1c86391e710157ddf6,1,0,1,546.0,1,1,2,0,23,548.8,571.7,0,508.1,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
bab094e09123ba040fd3f59c5675cc07a758318f,5,8,4,589.8,0,1,5,0,26,550.3,584.2,0,708.1,0,26,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3543a7a5fe7716c25992e0ff780943b7e8108e0a,1,10,2,564.3,1,0,1,0,43,534.9,377.2,0,416.8,0,56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
f0eba70cf7012e36ec145e37590b1a774a1dc388,4,2,2,0.0,1,0,2,0,35,0.0,0.0,0,0.0,0,23,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
f9eb6f79dc4d54d809f7993fd620a376bdb9a8eb,0,0,1,518.5,1,0,0,0,21,481.0,428.2,0,466.0,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
7d50165155db9dcdb7f2279994c901569ceec5d7,2,0,2,477.0,0,1,6,0,50,481.4,421.3,0,490.0,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5fcb673e0f15effe1557291f744bf62bf42276b9,6,0,13,564.4,0,1,5,0,43,542.2,485.5,0,432.6,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
4760deded63f5ebc28d74546c6f538c9dfc203d6,2,0,1,0.0,1,0,0,0,23,0.0,0.0,0,0.0,1,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
f0788769506fa1f35d4f9f9d911a0bae12ffab93,5,0,2,485.1,1,1,2,0,35,492.2,475.6,0,372.4,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9606de60554a6fe8c797b28fee86a5322cbbfb7a,3,8,6,539.6,0,1,5,0,31,552.4,469.2,0,539.6,0,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
896b9293510fa3e13ac96483f89439eb5934b6ea,4,2,3,519.5,1,0,4,0,52,446.0,415.0,0,374.0,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0dd2f2e3b224be48ffb578ef76b091c8bd22ffee,2,10,1,493.0,0,0,2,0,29,541.5,379.3,0,378.7,0,41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
ef1beee1cc5158de70332acdb5062b6ba3030c80,6,1,6,597.4,0,1,5,0,23,565.3,553.1,0,425.0,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
266adc309e800dedab05db1ad16e79fe0f72cc02,2,10,4,0.0,0,0,2,0,31,0.0,0.0,0,0.0,0,27,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9650edcfde67f96bebe84e183cdab12b2bf22dcb,2,1,1,0.0,0,0,2,0,35,565.8,460.5,0,0.0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
73b3e088a8739cd00214d656da2ce94258ad2d18,4,7,2,574.6,1,1,2,0,26,648.0,436.0,0,430.0,0,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
77a668275bc88fc0e3c3844b2628ccbba5c751ce,5,2,1,564.3,1,0,4,0,17,516.8,512.5,0,359.5,0,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
be3976c44815d570de577db7fc984ad3344a39c0,4,0,2,428.9,1,1,3,1,43,384.5,439.1,0,423.8,0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
feded1ca44909b3c0c488675b133435dd0b5c74f,1,0,2,478.9,1,0,2,0,26,489.1,507.3,0,483.7,0,19,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
34168916b4c54f83016ee43f7ad13577dd010387,2,0,1,465.0,1,0,1,0,28,452.0,387.5,0,387.1,1,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
f6fa6197fae8c2e41e90b3d04311f58a07e25231,2,0,2,442.2,1,1,2,0,15,507.3,431.5,0,499.0,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
a3de7a14d1161875948a403b0eba073845f03e3f,2,1,1,460.3,0,1,0,0,27,510.0,459.0,0,552.6,0,21,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0caad642876a72ec4e67d70ca2113847e62ff91d,6,3,2,0.0,0,0,2,0,31,0.0,0.0,0,0.0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
6b15f6b0d505b06ba9f39f3ebc3cc5163bb0ffd5,0,0,1,476.3,1,0,3,0,23,540.4,432.7,0,474.6,1,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
c4226460b26aa4005fb4d36ab984b9d89c1461a5,5,0,2,571.0,1,0,5,0,25,558.8,417.2,0,463.7,1,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
b54747dbe08f89b501a11d95be54814f0401d95e,6,0,0,548.8,0,0,6,0,25,528.6,547.8,0,484.2,1,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
346269c71b431b9890d3bd4d7e8c14b63c656fba,5,0,12,634.6,0,1,5,0,35,648.8,706.8,0,708.1,0,17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
